,Date,Time,local,visit,g_loc,g_vis,m_loc,m_vis,PossH,PossA,TSH,TSA,On_TargetH,On_TargetA,Off_TargetH,Off_TargetA,BlockedH,BlockedA,PassingpcH,PassingpcA,ClearCutChancesH,ClearCutChancesA,CornersH,CornersA,OffsidesH,OffsidesA,TacklespcH,TacklespcA,AerialDuelspcH,AerialDuelspcA,SavesH,SavesA,FoulsCommittedH,FoulsCommittedA,FoulsWonH,FoulsWonA,YellowCardsH,YellowCardsA,RedCardsH,RedCardsA,Stadium,Attendance,Referee,Assistants,Fourth_official,VAR,Assistant_VAR
120,2/03/2021,20:00,Man City,Wolves,4,1,"[15, 80, 90, 90]",[61],72.1,27.9,22.0,6.0,10.0,1.0,4.0,2.0,8.0,3.0,92.2,83.2,2.0,0.0,10.0,2.0,3.0,1.0,64.3,58.8,61.9,38.1,0.0,7.0,9.0,5.0,5.0,8.0,0.0,1.0,0.0,0.0,Etihad Stadium.,,Chris Kavanagh,"Sian Massey, Adam Nunn",Anthony Taylor,Craig Pawson,Stephen Child
121,1/03/2021,20:00,Everton,"""Soton""",1,0,[9],[],46.6,53.4,7.0,9.0,1.0,1.0,2.0,4.0,4.0,4.0,74.6,77.5,2.0,1.0,4.0,10.0,4.0,0.0,50.0,53.8,73.1,26.9,1.0,0.0,13.0,9.0,9.0,13.0,0.0,2.0,0.0,0.0,Goodison Park.,,Martin Atkinson,"Edward Smart, Lee Betts",Darren England,Jonathan Moss,Marc Perry
122,28/02/2021,24:00,C Palace,Fulham,0,0,[],[],40.4,59.6,3.0,16.0,0.0,4.0,1.0,10.0,2.0,2.0,75.5,83.0,0.0,1.0,1.0,3.0,1.0,0.0,40.0,55.6,53.7,46.3,4.0,1.0,10.0,14.0,14.0,10.0,1.0,1.0,0.0,0.0,Selhurst Park.,,Anthony Taylor,"Adam Nunn, Gary Beswick",Tim Robinson,Peter Bankes,Andy Halliday
123,28/02/2021,24:00,Leicester,Arsenal,1,3,[6],"[39, 45, 52]",44.2,55.8,8.0,12.0,3.0,4.0,2.0,4.0,3.0,4.0,77.5,82.6,0.0,0.0,2.0,7.0,0.0,1.0,57.1,88.9,51.9,48.1,1.0,2.0,15.0,3.0,3.0,14.0,2.0,1.0,0.0,0.0,The King Power Stadium.,,Paul Tierney,"Harry Lennard, Daniel Cook",Michael Oliver,David Coote,Nicholas Hopton
124,28/02/2021,14:00,Tottenham,Burnley,4,0,"[2, 55, 15, 31]",[],58.3,41.7,16.0,10.0,7.0,3.0,7.0,4.0,2.0,3.0,83.7,77.9,3.0,1.0,3.0,4.0,0.0,0.0,75.0,45.5,47.1,52.9,3.0,3.0,6.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,Tottenham Hotspur Stadium.,,Kevin Friend,"Simon Beck, Adrian Holmes",Simon Hooper,Martin Atkinson,Andy Halliday
125,28/02/2021,16:30,Chelsea,Man Utd,0,0,[],[],57.4,42.6,18.0,11.0,6.0,4.0,5.0,2.0,7.0,5.0,89.1,82.2,1.0,0.0,3.0,4.0,1.0,3.0,54.2,35.7,50.0,50.0,4.0,6.0,11.0,12.0,12.0,11.0,1.0,2.0,0.0,0.0,Stamford Bridge.,,Stuart Attwell,"Constantine Hatzidakis, Simon Long",Andre Marriner,Chris Kavanagh,Sian Massey
126,28/02/2021,19:15,Sheff Utd,Liverpool,0,2,[],"[48, 64]",39.3,60.7,8.0,16.0,2.0,8.0,4.0,4.0,2.0,4.0,74.9,83.5,2.0,4.0,4.0,3.0,3.0,1.0,72.7,66.7,55.6,44.4,7.0,3.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,Bramall Lane.,,Jonathan Moss,"Marc Perry, Dan Robathan",John Brooks,Andy Madley,Matt Wilkes
127,27/02/2021,24:30,Man City,West Ham,2,1,"[30, 68]",[43],63.2,36.8,10.0,9.0,3.0,3.0,2.0,4.0,5.0,2.0,89.5,80.7,1.0,3.0,4.0,2.0,2.0,1.0,63.6,69.2,56.5,43.5,2.0,1.0,8.0,11.0,10.0,6.0,1.0,1.0,0.0,0.0,Etihad Stadium.,,Michael Oliver,"Simon Bennett, Stuart Burt",Paul Tierney,Andre Marriner,Edward Smart
128,27/02/2021,15:00,W Brom,Brighton,1,0,[11],[],29.9,70.1,6.0,15.0,2.0,6.0,3.0,7.0,1.0,2.0,61.7,81.9,1.0,1.0,7.0,4.0,1.0,0.0,38.5,47.6,60.0,40.0,6.0,1.0,11.0,13.0,11.0,8.0,0.0,0.0,0.0,0.0,The Hawthorns.,,Lee Mason,"Mark Scholes, Timothy Wood",Graham Scott,Simon Hooper,Richard West
129,27/02/2021,17:30,Leeds,A Villa,0,1,[],[5],69.2,30.8,13.0,9.0,3.0,4.0,5.0,3.0,5.0,2.0,79.9,60.4,1.0,1.0,7.0,5.0,0.0,0.0,55.6,81.3,43.2,56.8,3.0,3.0,14.0,14.0,13.0,13.0,3.0,2.0,0.0,0.0,Elland Road.,,Peter Bankes,"Neil Davies, James Mainwaring",Craig Pawson,Darren England,Gary Beswick
130,27/02/2021,20:00,Newcastle,Wolves,1,1,[52],[73],47.6,52.4,19.0,14.0,7.0,4.0,6.0,7.0,6.0,3.0,84.0,80.1,3.0,2.0,3.0,5.0,2.0,0.0,66.7,21.4,38.2,61.8,3.0,5.0,11.0,13.0,13.0,10.0,2.0,0.0,0.0,0.0,"""St James Park",,Mike Dean,"Ian Hussin, Darren Cann",Andy Madley,Kevin Friend,Andy Halliday
131,23/02/2021,18:00,Leeds,"""Soton""",3,0,"[47, 78, 84]",[],46.7,53.3,11.0,13.0,7.0,5.0,4.0,6.0,0.0,2.0,67.7,74.8,2.0,1.0,2.0,4.0,1.0,2.0,60.0,50.0,36.8,63.2,5.0,4.0,11.0,13.0,12.0,11.0,1.0,2.0,0.0,0.0,Elland Road.,,Andre Marriner,"Adrian Holmes, Scott Ledger",Robert Jones,Kevin Friend,Darren Cann
132,22/02/2021,20:00,Brighton,C Palace,1,2,[55],"[28, 90]",74.5,25.5,25.0,3.0,5.0,2.0,11.0,1.0,9.0,0.0,87.7,66.4,2.0,0.0,13.0,0.0,3.0,1.0,54.5,63.6,45.2,54.8,0.0,4.0,11.0,6.0,6.0,10.0,2.0,0.0,0.0,0.0,Amex Stadium.,,Kevin Friend,"Simon Beck, Edward Smart",Keith Stroud,Simon Hooper,Mark Scholes
133,21/02/2021,24:00,West Ham,Tottenham,2,1,"[5, 47]",[64],30.8,69.2,4.0,20.0,4.0,4.0,0.0,13.0,0.0,3.0,61.7,82.8,1.0,0.0,5.0,7.0,1.0,0.0,60.9,43.8,53.5,46.5,3.0,2.0,14.0,7.0,7.0,11.0,4.0,3.0,0.0,0.0,London Stadium.,,Craig Pawson,"Richard West, Harry Lennard",Graham Scott,Darren England,Andy Halliday
134,21/02/2021,14:05,A Villa,Leicester,1,2,[48],"[19, 23]",49.9,50.1,11.0,16.0,2.0,7.0,5.0,2.0,4.0,7.0,80.2,83.1,1.0,0.0,7.0,8.0,4.0,1.0,58.8,81.3,51.2,48.8,5.0,1.0,11.0,12.0,12.0,10.0,2.0,1.0,0.0,0.0,Villa Park.,,Michael Oliver,"Stuart Burt, Simon Bennett",Robert Jones,David Coote,Andy Halliday
135,21/02/2021,16:30,Arsenal,Man City,0,1,[],[2],45.0,55.0,7.0,15.0,1.0,3.0,3.0,6.0,3.0,6.0,85.0,88.6,0.0,2.0,1.0,3.0,1.0,3.0,37.5,60.0,59.1,40.9,2.0,1.0,11.0,9.0,8.0,11.0,2.0,2.0,0.0,0.0,Emirates Stadium.,,Jonathan Moss,"Dan Robathan, Marc Perry",Andy Madley,Peter Bankes,Timothy Wood
136,21/02/2021,19:00,Man Utd,Newcastle,3,1,"[30, 57, 75]",[36],71.6,28.4,15.0,10.0,7.0,6.0,4.0,3.0,4.0,1.0,86.7,68.9,1.0,0.0,6.0,4.0,2.0,1.0,54.5,56.3,66.7,33.3,5.0,4.0,9.0,11.0,11.0,9.0,1.0,2.0,0.0,0.0,Old Trafford.,,Paul Tierney,"Neil Davies, Lee Betts",Lee Mason,Stuart Attwell,Adrian Holmes
137,20/02/2021,24:30,"""Soton""",Chelsea,1,1,[33],[54],29.1,70.9,4.0,9.0,1.0,3.0,3.0,4.0,0.0,2.0,65.8,85.3,1.0,1.0,3.0,6.0,0.0,4.0,47.1,50.0,30.3,69.7,2.0,0.0,10.0,10.0,10.0,9.0,1.0,1.0,0.0,0.0,"""St. Marys Stadium.""",,Anthony Taylor,"Adam Nunn, Simon Long",Simon Hooper,Stuart Attwell,Gary Beswick
138,20/02/2021,15:00,Burnley,W Brom,0,0,[],[],62.1,37.9,6.0,10.0,1.0,3.0,4.0,6.0,1.0,1.0,75.1,59.9,1.0,3.0,5.0,5.0,4.0,3.0,70.6,62.5,44.0,56.0,2.0,1.0,16.0,10.0,9.0,15.0,3.0,0.0,0.0,1.0,Turf Moor.,,Mike Dean,"Ian Hussin, Mark Scholes",Andy Madley,Michael Oliver,Dan Robathan
139,20/02/2021,17:30,Liverpool,Everton,0,2,[],"[3, 83]",71.4,28.6,15.0,9.0,6.0,6.0,7.0,3.0,2.0,0.0,87.9,68.1,2.0,2.0,7.0,2.0,2.0,2.0,62.5,57.1,46.7,53.3,4.0,6.0,10.0,10.0,10.0,10.0,2.0,1.0,0.0,0.0,Anfield.,,Chris Kavanagh,"Daniel Cook, Sian Massey",Paul Tierney,Andre Marriner,Derek Eaton
140,20/02/2021,20:00,Fulham,Sheff Utd,1,0,[61],[],65.1,34.9,15.0,4.0,7.0,2.0,6.0,2.0,2.0,0.0,82.7,65.1,0.0,2.0,6.0,4.0,1.0,3.0,50.0,50.0,49.1,50.9,2.0,4.0,11.0,14.0,14.0,10.0,1.0,2.0,0.0,0.0,Craven Cottage.,,Martin Atkinson,"Constantine Hatzidakis, Peter Kirkup",Gavin Ward,Peter Bankes,Andy Halliday
141,19/02/2021,20:00,Wolves,Leeds,1,0,[64],[],41.0,59.0,15.0,18.0,5.0,7.0,5.0,5.0,5.0,6.0,76.0,80.2,0.0,3.0,7.0,9.0,1.0,1.0,64.7,61.1,38.7,61.3,7.0,5.0,13.0,8.0,7.0,11.0,1.0,0.0,0.0,0.0,Molineux.,,David Coote,"James Mainwaring, Nicholas Hopton",Darren England,Jarred Gillet,Gary Beswick
142,17/02/2021,18:00,Burnley,Fulham,1,1,[52],[49],46.0,54.0,8.0,8.0,3.0,3.0,5.0,4.0,0.0,1.0,68.0,73.2,1.0,0.0,5.0,5.0,6.0,0.0,60.0,64.3,45.0,55.0,2.0,2.0,7.0,13.0,13.0,7.0,1.0,1.0,0.0,0.0,Turf Moor.,,Jonathan Moss,"Nicholas Hopton, Marc Perry",Martin Atkinson,Darren England,Dan Robathan
143,17/02/2021,20:15,Everton,Man City,1,3,[37],"[32, 63, 77]",29.6,70.4,3.0,16.0,2.0,7.0,1.0,4.0,0.0,5.0,73.2,90.2,0.0,1.0,0.0,10.0,0.0,0.0,61.1,54.5,53.3,46.7,4.0,1.0,8.0,8.0,8.0,8.0,2.0,1.0,0.0,0.0,Goodison Park.,,Andre Marriner,"Richard West, Scott Ledger",Lee Mason,Simon Hooper,Derek Eaton
144,15/02/2021,18:00,West Ham,Sheff Utd,3,0,"[41, 58, 90]",[],45.9,54.1,13.0,8.0,9.0,5.0,3.0,2.0,1.0,1.0,81.1,85.4,1.0,2.0,7.0,7.0,1.0,1.0,22.2,72.2,50.0,50.0,5.0,6.0,11.0,12.0,12.0,11.0,0.0,2.0,0.0,0.0,London Stadium.,,Simon Hooper,"Derek Eaton, Timothy Wood",Graham Scott,Michael Oliver,Simon Bennett
145,15/02/2021,20:00,Chelsea,Newcastle,2,0,"[31, 39]",[],65.6,34.4,18.0,10.0,6.0,4.0,7.0,4.0,5.0,2.0,87.6,77.9,2.0,0.0,10.0,5.0,0.0,2.0,52.6,43.8,64.5,35.5,4.0,3.0,9.0,13.0,12.0,8.0,0.0,0.0,0.0,0.0,Stamford Bridge.,,Peter Bankes,"Neil Davies, James Mainwaring",Kevin Friend,Chris Kavanagh,Daniel Cook
146,14/02/2021,24:00,"""Soton""",Wolves,1,2,[25],"[53, 66]",51.1,48.9,7.0,10.0,3.0,4.0,3.0,3.0,1.0,3.0,79.2,75.4,2.0,0.0,4.0,6.0,6.0,1.0,52.2,22.2,48.6,51.4,2.0,2.0,10.0,9.0,9.0,8.0,2.0,2.0,0.0,0.0,"""St. Marys Stadium.""",,Graham Scott,"Darren Cann, Mark Scholes",Darren England,Martin Atkinson,Constantine Hatzidakis
147,14/02/2021,14:00,W Brom,Man Utd,1,1,[2],[44],26.9,73.1,7.0,10.0,3.0,7.0,4.0,0.0,0.0,3.0,65.6,86.1,2.0,0.0,4.0,5.0,2.0,3.0,50.0,70.0,41.2,58.8,5.0,2.0,13.0,10.0,10.0,12.0,5.0,0.0,0.0,0.0,The Hawthorns.,,Craig Pawson,"Harry Lennard, Richard West",Jarred Gillet,Jonathan Moss,Marc Perry
148,14/02/2021,16:30,Arsenal,Leeds,4,2,"[13, 41, 47, 45]","[58, 69]",45.9,54.1,13.0,9.0,5.0,5.0,3.0,2.0,5.0,2.0,76.4,79.1,2.0,1.0,4.0,5.0,2.0,0.0,40.0,90.0,46.2,53.8,3.0,1.0,8.0,17.0,15.0,8.0,0.0,2.0,0.0,0.0,Emirates Stadium.,,Stuart Attwell,"Daniel Cook, Simon Long",Simon Hooper,Andre Marriner,Sian Massey
149,14/02/2021,19:00,Everton,Fulham,0,2,[],"[48, 65]",49.7,50.3,7.0,12.0,2.0,3.0,3.0,6.0,2.0,3.0,83.5,85.5,0.0,1.0,5.0,4.0,3.0,2.0,64.7,40.0,62.5,37.5,1.0,2.0,7.0,16.0,16.0,7.0,1.0,1.0,0.0,0.0,Goodison Park.,,Andy Madley,"Adrian Holmes, Simon Beck",Tony Harrington,Kevin Friend,Edward Smart
150,13/02/2021,24:30,Leicester,Liverpool,3,1,"[78, 81, 85]",[67],38.0,62.0,11.0,15.0,6.0,4.0,4.0,3.0,1.0,8.0,69.2,82.9,2.0,2.0,2.0,12.0,2.0,1.0,65.2,43.5,47.8,52.2,3.0,3.0,7.0,6.0,6.0,6.0,1.0,2.0,0.0,0.0,The King Power Stadium.,,Anthony Taylor,"Gary Beswick, Adam Nunn",Lee Mason,Stuart Attwell,Mark Scholes
151,13/02/2021,15:00,C Palace,Burnley,0,3,[],"[5, 10, 47]",53.3,46.7,13.0,16.0,3.0,4.0,3.0,6.0,7.0,6.0,76.3,72.8,0.0,2.0,7.0,4.0,3.0,1.0,50.0,52.9,44.0,56.0,1.0,3.0,15.0,14.0,14.0,15.0,0.0,0.0,0.0,0.0,Selhurst Park.,,Michael Oliver,"Stuart Burt, Simon Bennett",David Coote,Jarred Gillet,Timothy Wood
152,13/02/2021,17:30,Man City,Tottenham,3,0,"[23, 50, 66]",[],60.4,39.6,15.0,7.0,6.0,3.0,4.0,2.0,5.0,2.0,91.0,85.7,2.0,0.0,4.0,2.0,1.0,0.0,47.6,39.1,50.0,50.0,3.0,3.0,12.0,13.0,13.0,12.0,1.0,3.0,0.0,0.0,Etihad Stadium.,,Paul Tierney,"Lee Betts, Ian Hussin",Craig Pawson,Peter Bankes,Neil Davies
153,13/02/2021,20:00,Brighton,A Villa,0,0,[],[],58.2,41.8,26.0,4.0,9.0,1.0,7.0,1.0,10.0,2.0,81.5,75.5,2.0,0.0,9.0,2.0,0.0,3.0,72.7,50.0,65.5,34.5,1.0,9.0,16.0,12.0,12.0,14.0,2.0,3.0,0.0,0.0,Amex Stadium.,,Darren England,"Peter Kirkup, Constantine Hatzidakis",Graham Scott,Martin Atkinson,Darren Cann
154,8/02/2021,20:00,Leeds,C Palace,2,0,"[3, 52]",[],68.2,31.8,17.0,8.0,7.0,3.0,7.0,2.0,3.0,3.0,87.4,76.8,2.0,0.0,5.0,3.0,1.0,1.0,45.5,45.5,51.9,48.1,3.0,5.0,7.0,8.0,7.0,7.0,0.0,2.0,0.0,0.0,Elland Road.,,Andre Marriner,"Scott Ledger, Adrian Holmes",Robert Jones,Kevin Friend,Simon Beck
155,7/02/2021,24:00,Tottenham,W Brom,2,0,"[54, 58]",[],65.6,34.4,13.0,4.0,6.0,1.0,4.0,3.0,3.0,0.0,86.1,71.9,2.0,1.0,8.0,0.0,1.0,4.0,58.8,58.3,35.9,64.1,1.0,4.0,16.0,12.0,12.0,16.0,1.0,2.0,0.0,0.0,Tottenham Hotspur Stadium.,,Stuart Attwell,"Harry Lennard, Mark Scholes",Lee Mason,Darren England,Andy Halliday
156,7/02/2021,14:00,Wolves,Leicester,0,0,[],[],43.9,56.1,13.0,13.0,1.0,3.0,6.0,5.0,6.0,5.0,81.4,86.9,2.0,1.0,8.0,2.0,0.0,1.0,63.2,63.2,55.0,45.0,3.0,1.0,11.0,15.0,14.0,10.0,1.0,3.0,0.0,0.0,Molineux.,,Martin Atkinson,"Lee Betts, Nicholas Hopton",David Coote,Peter Bankes,Andy Halliday
157,7/02/2021,16:30,Liverpool,Man City,1,4,[63],"[49, 73, 76, 83]",55.9,44.1,8.0,8.0,3.0,5.0,2.0,3.0,3.0,0.0,88.3,85.5,0.0,3.0,6.0,1.0,1.0,2.0,50.0,70.0,58.8,41.2,1.0,2.0,13.0,8.0,8.0,13.0,2.0,1.0,0.0,0.0,Anfield.,,Michael Oliver,"Stuart Burt, Simon Bennett",Chris Kavanagh,Paul Tierney,Constantine Hatzidakis
158,7/02/2021,19:15,Sheff Utd,Chelsea,1,2,[54],"[43, 58]",31.1,68.9,8.0,9.0,3.0,3.0,3.0,4.0,2.0,2.0,72.2,86.5,1.0,2.0,1.0,8.0,2.0,2.0,50.0,47.1,41.2,58.8,0.0,3.0,8.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,Bramall Lane.,,Kevin Friend,"Simon Beck, Edward Smart",Andy Madley,Simon Hooper,Timothy Wood
159,6/02/2021,24:30,A Villa,Arsenal,1,0,[2],[],33.6,66.4,12.0,14.0,8.0,3.0,3.0,6.0,1.0,5.0,73.4,87.4,1.0,0.0,3.0,7.0,1.0,0.0,44.4,58.3,55.8,44.2,3.0,7.0,12.0,12.0,11.0,11.0,3.0,2.0,0.0,0.0,Villa Park.,,Chris Kavanagh,"Daniel Cook, Constantine Hatzidakis",Darren England,David Coote,Sian Massey
160,6/02/2021,15:00,Burnley,Brighton,1,1,[53],[36],54.5,45.5,20.0,10.0,7.0,2.0,7.0,6.0,6.0,2.0,79.5,75.7,2.0,0.0,8.0,7.0,3.0,0.0,100.0,42.9,58.5,41.5,1.0,6.0,8.0,10.0,9.0,8.0,2.0,0.0,0.0,0.0,Turf Moor.,,Anthony Taylor,"Gary Beswick, Adam Nunn",Peter Bankes,Stuart Attwell,Neil Davies
161,6/02/2021,15:00,Newcastle,"""Soton""",3,2,"[16, 26, 45]","[30, 48]",26.2,73.8,6.0,14.0,4.0,5.0,1.0,5.0,1.0,4.0,57.9,84.3,1.0,1.0,0.0,7.0,3.0,5.0,68.8,58.8,57.6,42.4,3.0,1.0,11.0,14.0,14.0,11.0,2.0,1.0,1.0,0.0,"""St James Park",,Craig Pawson,"Ian Hussin, Richard West",John Brooks,Robert Jones,Adrian Holmes
162,6/02/2021,17:30,Fulham,West Ham,0,0,[],[],60.6,39.4,20.0,8.0,2.0,1.0,12.0,6.0,6.0,1.0,84.2,72.9,2.0,1.0,7.0,3.0,1.0,4.0,69.2,66.7,29.7,70.3,1.0,3.0,11.0,10.0,10.0,10.0,1.0,3.0,0.0,1.0,Craven Cottage.,,Mike Dean,"Darren Cann, Simon Long",Kevin Friend,Lee Mason,Scott Ledger
163,6/02/2021,20:00,Man Utd,Everton,3,3,"[24, 45, 70]","[49, 52, 90]",62.0,38.0,14.0,6.0,5.0,3.0,6.0,3.0,3.0,0.0,89.6,81.1,3.0,1.0,5.0,1.0,0.0,4.0,50.0,62.5,50.0,50.0,0.0,2.0,14.0,10.0,9.0,14.0,2.0,1.0,0.0,0.0,Old Trafford.,,Jonathan Moss,"Marc Perry, Dan Robathan",Andy Madley,Andre Marriner,Andy Halliday
164,4/02/2021,20:00,Tottenham,Chelsea,0,1,[],[24],42.0,58.0,7.0,18.0,2.0,2.0,5.0,7.0,0.0,9.0,81.8,88.9,1.0,2.0,2.0,7.0,0.0,2.0,61.5,60.0,42.4,57.6,1.0,2.0,20.0,14.0,14.0,20.0,2.0,3.0,0.0,0.0,Tottenham Hotspur Stadium.,,Andre Marriner,"Scott Ledger, Simon Long",Andy Madley,Stuart Attwell,Adam Nunn
165,3/02/2021,18:00,Burnley,Man City,0,2,[],"[3, 38]",25.7,74.3,2.0,13.0,0.0,6.0,2.0,1.0,0.0,6.0,73.8,91.8,0.0,2.0,1.0,3.0,3.0,2.0,41.2,87.5,45.2,54.8,4.0,0.0,8.0,5.0,5.0,8.0,2.0,1.0,0.0,0.0,Turf Moor.,,Martin Atkinson,"Constantine Hatzidakis, Edward Smart",Anthony Taylor,Stuart Attwell,Marc Perry
166,3/02/2021,18:00,Fulham,Leicester,0,2,[],"[17, 44]",57.5,42.5,8.0,9.0,1.0,5.0,4.0,2.0,3.0,2.0,83.3,76.7,1.0,2.0,5.0,2.0,1.0,3.0,59.1,66.7,51.6,48.4,3.0,1.0,17.0,10.0,10.0,16.0,3.0,1.0,0.0,0.0,Craven Cottage.,,Robert Jones,"Mark Scholes, Dan Robathan",Keith Stroud,Lee Mason,Lee Betts
167,3/02/2021,19:30,Leeds,Everton,1,2,[48],"[9, 41]",63.2,36.8,16.0,10.0,7.0,6.0,6.0,4.0,3.0,0.0,82.7,75.5,0.0,3.0,7.0,1.0,0.0,1.0,68.8,53.8,31.4,68.6,4.0,6.0,12.0,12.0,12.0,12.0,2.0,3.0,0.0,0.0,Elland Road.,,Michael Oliver,"Stuart Burt, Simon Bennett",Darren England,Chris Kavanagh,Daniel Cook
168,3/02/2021,20:15,A Villa,West Ham,1,3,[81],"[51, 56, 83]",56.4,43.6,9.0,20.0,2.0,10.0,5.0,4.0,2.0,6.0,83.1,77.4,1.0,2.0,7.0,3.0,1.0,1.0,41.7,50.0,51.9,48.1,6.0,1.0,11.0,15.0,15.0,10.0,1.0,1.0,0.0,0.0,Villa Park.,,Andy Madley,"Richard West, James Mainwaring",Matt Donohue,Jarred Gillet,Stephen Child
169,3/02/2021,20:15,Liverpool,Brighton,0,1,[],[56],63.4,36.6,11.0,13.0,1.0,4.0,4.0,7.0,6.0,2.0,85.9,74.8,2.0,1.0,6.0,3.0,0.0,3.0,75.0,23.1,33.3,66.7,3.0,1.0,12.0,6.0,6.0,12.0,1.0,0.0,0.0,0.0,Anfield.,,Kevin Friend,"Simon Beck, Adrian Holmes",Paul Tierney,Simon Hooper,Derek Eaton
170,2/02/2021,18:00,Sheff Utd,W Brom,2,1,"[56, 73]",[41],68.3,31.7,14.0,8.0,6.0,4.0,4.0,2.0,4.0,2.0,83.5,64.9,1.0,1.0,9.0,2.0,0.0,3.0,55.0,61.1,47.4,52.6,3.0,4.0,11.0,9.0,9.0,11.0,2.0,1.0,0.0,0.0,Bramall Lane.,,Paul Tierney,"Harry Lennard, Lee Betts",Darren Bond,Peter Bankes,Neil Davies
171,2/02/2021,18:00,Wolves,Arsenal,2,1,"[45, 49]",[32],54.6,45.4,11.0,9.0,7.0,3.0,4.0,1.0,0.0,5.0,91.0,89.1,1.0,1.0,9.0,6.0,1.0,3.0,70.0,53.8,47.8,52.2,2.0,5.0,11.0,8.0,7.0,10.0,3.0,2.0,0.0,2.0,Molineux.,,Mike Dean,"Ian Hussin, Darren Cann, Daniel Cook, Peter Kirkup",Lee Mason,Graham Scott,Stephen Child
172,2/02/2021,20:15,Man Utd,"""Soton""",9,0,"[18, 25, 34, 39, 69, 90, 71, 87, 90]",[],74.6,25.4,24.0,3.0,14.0,1.0,5.0,2.0,5.0,0.0,88.2,65.1,6.0,1.0,5.0,3.0,3.0,2.0,76.9,50.0,60.0,40.0,1.0,6.0,11.0,6.0,6.0,10.0,2.0,3.0,0.0,2.0,Old Trafford.,,Mike Dean,"Ian Hussin, Darren Cann",Lee Mason,Graham Scott,Stephen Child
173,2/02/2021,20:15,Newcastle,C Palace,1,2,[2],"[21, 25]",61.3,38.7,21.0,6.0,5.0,3.0,10.0,2.0,6.0,1.0,84.6,76.1,1.0,1.0,9.0,1.0,1.0,2.0,50.0,42.9,60.5,39.5,1.0,4.0,14.0,11.0,9.0,13.0,1.0,3.0,0.0,0.0,"""St James Park",,Darren England,"Gary Beswick, Nicholas Hopton",Martin Atkinson,Andre Marriner,Sian Massey
174,31/01/2021,24:00,Chelsea,Burnley,2,0,"[40, 84]",[],71.1,28.9,19.0,1.0,8.0,0.0,9.0,1.0,2.0,0.0,86.7,65.2,2.0,1.0,4.0,2.0,2.0,2.0,61.5,40.0,37.1,62.9,0.0,7.0,7.0,9.0,9.0,7.0,0.0,1.0,0.0,0.0,Stamford Bridge.,,Graham Scott,"Darren Cann, Timothy Wood",Robert Jones,Michael Oliver,Andy Halliday
175,31/01/2021,14:00,Leicester,Leeds,1,3,[13],"[15, 70, 84]",50.8,49.2,18.0,8.0,8.0,7.0,4.0,0.0,6.0,1.0,75.0,72.2,2.0,4.0,6.0,4.0,2.0,2.0,73.3,59.3,64.7,35.3,3.0,7.0,17.0,16.0,16.0,17.0,0.0,3.0,0.0,0.0,The King Power Stadium.,,Chris Kavanagh,"Daniel Cook, Sian Massey",Anthony Taylor,Mike Dean,Ian Hussin
176,31/01/2021,16:30,West Ham,Liverpool,1,3,[87],"[57, 68, 84]",32.8,67.2,8.0,14.0,2.0,5.0,3.0,6.0,3.0,3.0,76.7,89.2,0.0,3.0,6.0,5.0,2.0,1.0,66.7,61.5,50.0,50.0,2.0,1.0,7.0,8.0,4.0,6.0,2.0,0.0,0.0,0.0,London Stadium.,,Jonathan Moss,"Marc Perry, Dan Robathan",Andy Madley,Craig Pawson,Gary Beswick
177,31/01/2021,19:15,Brighton,Tottenham,1,0,[17],[],43.2,56.8,16.0,8.0,5.0,4.0,7.0,1.0,4.0,3.0,80.3,81.8,1.0,0.0,9.0,2.0,1.0,1.0,63.2,46.2,38.9,61.1,4.0,2.0,11.0,11.0,11.0,11.0,2.0,1.0,0.0,0.0,Amex Stadium.,,Peter Bankes,"Neil Davies, James Mainwaring",Simon Hooper,David Coote,Nicholas Hopton
178,30/01/2021,24:30,Everton,Newcastle,0,2,[],"[73, 90]",60.9,39.1,11.0,13.0,3.0,3.0,6.0,5.0,2.0,5.0,84.8,75.1,0.0,4.0,7.0,12.0,4.0,0.0,70.6,57.1,63.6,36.4,1.0,3.0,13.0,6.0,5.0,13.0,3.0,4.0,0.0,0.0,Goodison Park.,,Stuart Attwell,"Constantine Hatzidakis, Edward Smart",Craig Pawson,Kevin Friend,Simon Beck
179,30/01/2021,15:00,C Palace,Wolves,1,0,[60],[],47.3,52.7,11.0,6.0,2.0,4.0,6.0,1.0,3.0,1.0,86.9,88.0,1.0,1.0,1.0,6.0,1.0,1.0,42.9,60.0,52.9,47.1,4.0,1.0,7.0,10.0,10.0,6.0,1.0,2.0,0.0,0.0,Selhurst Park.,,Simon Hooper,"Scott Ledger, Derek Eaton",Steve Martin,Andy Madley,Adrian Holmes
180,30/01/2021,15:00,Man City,Sheff Utd,1,0,[9],[],75.0,25.0,10.0,4.0,5.0,1.0,1.0,2.0,4.0,1.0,90.6,75.5,2.0,0.0,10.0,0.0,0.0,1.0,58.3,46.7,50.0,50.0,1.0,4.0,7.0,10.0,10.0,7.0,0.0,3.0,0.0,0.0,Etihad Stadium.,,David Coote,"Lee Betts, Nicholas Hopton",Jonathan Moss,Martin Atkinson,Peter Kirkup
