,Date,Time,local,visit,g_loc,g_vis,m_loc,m_vis,PossH,PossA,TSH,TSA,On_TargetH,On_TargetA,Off_TargetH,Off_TargetA,BlockedH,BlockedA,PassingpcH,PassingpcA,ClearCutChancesH,ClearCutChancesA,CornersH,CornersA,OffsidesH,OffsidesA,TacklespcH,TacklespcA,AerialDuelspcH,AerialDuelspcA,SavesH,SavesA,FoulsCommittedH,FoulsCommittedA,FoulsWonH,FoulsWonA,YellowCardsH,YellowCardsA,RedCardsH,RedCardsA,Stadium,Attendance,Referee,Assistants,Fourth_official,VAR,Assistant_VAR
174,4/02/2023,15:00,Brentford,"""Soton""",3,0,"[41, 44, 80]",[],48.3,51.7,14.0,14.0,4.0,6.0,6.0,4.0,4.0,4.0,69.2,75.6,3.0,1.0,4.0,4.0,1.0,2.0,53.8,66.7,44.4,55.6,5.0,0.0,10.0,9.0,9.0,10.0,1.0,2.0,0.0,0.0,Gtech Community Stadium,17051,Darren Bond,"Matt Wilkes, Adrian Holmes",Michael Salisbury,Mike Dean,James Mainwaring
175,4/02/2023,15:00,Brighton,"""Bmouth""",1,0,[87],[],71.8,28.2,20.0,12.0,6.0,2.0,7.0,7.0,7.0,3.0,89.3,72.3,2.0,0.0,7.0,3.0,0.0,1.0,52.9,60.0,29.2,70.8,2.0,5.0,14.0,7.0,7.0,14.0,3.0,1.0,0.0,0.0,Amex Stadium,31600,Craig Pawson,"Stuart Burt, Simon Bennett",James Linington,Jarred Gillet,Natalie Aspinall
176,4/02/2023,15:00,Man Utd,C Palace,2,1,"[7, 62]",[76],53.1,46.9,14.0,10.0,5.0,3.0,5.0,5.0,4.0,2.0,85.4,80.3,0.0,2.0,5.0,5.0,1.0,4.0,57.1,56.3,57.9,42.1,2.0,3.0,9.0,9.0,8.0,9.0,1.0,2.0,1.0,0.0,Old Trafford,73420,Andre Marriner,"Simon Long, Scott Ledger",Josh Smith,Tony Harrington,Harry Lennard
177,4/02/2023,15:00,Wolves,Liverpool,3,0,"[5, 12, 71]",[],41.8,58.2,12.0,22.0,6.0,4.0,5.0,8.0,1.0,10.0,74.9,85.5,3.0,1.0,2.0,7.0,1.0,2.0,62.5,70.0,46.7,53.3,2.0,3.0,9.0,7.0,5.0,9.0,1.0,1.0,0.0,0.0,Molineux,31664,Paul Tierney,"Constantine Hatzidakis, Marc Perry",Matt Donohue,Lee Mason,Timothy Wood
178,4/02/2023,17:30,Newcastle,West Ham,1,1,[1],[32],62.7,37.3,8.0,10.0,2.0,1.0,3.0,5.0,3.0,4.0,80.6,69.0,3.0,1.0,4.0,2.0,0.0,2.0,61.5,57.9,57.1,42.9,0.0,1.0,11.0,13.0,12.0,10.0,2.0,1.0,0.0,0.0,"""St James Park",52256,Peter Bankes,"Edward Smart, Nick Greenhalgh",Simon Hooper,Neil Swarbrick,Richard West
179,3/02/2023,20:00,Chelsea,Fulham,0,0,[],[],66.9,33.1,12.0,10.0,3.0,4.0,7.0,3.0,2.0,3.0,85.8,72.2,1.0,0.0,6.0,2.0,3.0,0.0,54.2,73.7,52.0,48.0,4.0,2.0,16.0,12.0,12.0,15.0,1.0,4.0,0.0,0.0,Stamford Bridge,40041,Stuart Attwell,"James Mainwaring, Darren Cann",Jarred Gillet,Michael Salisbury,Matt Wilkes
180,23/01/2023,20:15,Fulham,Tottenham,0,1,[],[45],52.9,47.1,10.0,10.0,5.0,3.0,4.0,4.0,1.0,3.0,82.1,78.3,1.0,1.0,3.0,8.0,2.0,0.0,52.6,52.2,30.0,70.0,2.0,5.0,10.0,10.0,10.0,10.0,1.0,3.0,0.0,0.0,Craven Cottage,24190,Paul Tierney,"Constantine Hatzidakis, Neil Davies",Craig Pawson,Michael Oliver,Darren Cann
181,22/01/2023,14:00,Leeds,Brentford,0,0,[],[],58.5,41.5,9.0,6.0,5.0,0.0,1.0,5.0,3.0,1.0,73.7,64.5,0.0,0.0,2.0,3.0,1.0,1.0,47.1,42.9,50.0,50.0,0.0,5.0,10.0,18.0,18.0,10.0,2.0,2.0,0.0,0.0,Elland Road,36260,Peter Bankes,"Nick Greenhalgh, Edward Smart",Graham Scott,Stuart Attwell,James Mainwaring
182,22/01/2023,14:00,Man City,Wolves,3,0,"[40, 50, 54]",[],55.3,44.7,13.0,10.0,7.0,1.0,5.0,5.0,1.0,4.0,89.6,85.6,4.0,0.0,5.0,7.0,1.0,0.0,62.5,53.3,60.9,39.1,1.0,3.0,10.0,10.0,10.0,10.0,1.0,2.0,0.0,0.0,Etihad Stadium,53282,David Coote,"Lee Betts, Matt Wilkes",Thomas Bramall,Darren England,Ian Hussin
183,22/01/2023,16:30,Arsenal,Man Utd,3,2,"[24, 90, 53]","[17, 59]",57.2,42.8,25.0,6.0,5.0,4.0,7.0,0.0,13.0,2.0,81.3,77.5,2.0,0.0,12.0,4.0,1.0,4.0,66.7,52.4,40.7,59.3,2.0,2.0,8.0,9.0,9.0,8.0,1.0,2.0,0.0,0.0,Emirates Stadium,60325,Anthony Taylor,"Gary Beswick, Adam Nunn",Andre Marriner,Michael Salisbury,Dan Robathan
184,21/01/2023,24:30,Liverpool,Chelsea,0,0,[],[],47.5,52.5,15.0,11.0,3.0,2.0,6.0,6.0,6.0,3.0,78.6,80.9,1.0,4.0,5.0,5.0,5.0,1.0,72.2,38.1,40.0,60.0,2.0,3.0,16.0,9.0,9.0,16.0,3.0,1.0,0.0,0.0,Anfield,53126,Michael Oliver,"Simon Bennett, Stuart Burt",Darren England,John Brooks,Constantine Hatzidakis
185,21/01/2023,15:00,"""Bmouth""",N Forest,1,1,[28],[83],42.4,57.6,16.0,20.0,4.0,5.0,8.0,11.0,4.0,4.0,72.4,80.0,2.0,1.0,4.0,6.0,2.0,2.0,54.5,47.6,52.6,47.4,4.0,2.0,10.0,7.0,7.0,10.0,1.0,2.0,0.0,0.0,Vitality Stadium,10248,Andy Madley,"Nicholas Hopton, Harry Lennard",Robert Jones,Paul Tierney,Mark Scholes
186,21/01/2023,15:00,Leicester,Brighton,2,2,"[38, 63]","[27, 88]",36.6,63.4,9.0,13.0,2.0,4.0,2.0,6.0,5.0,3.0,79.4,88.4,0.0,3.0,5.0,6.0,0.0,2.0,68.8,54.5,60.0,40.0,2.0,0.0,9.0,9.0,9.0,9.0,0.0,1.0,0.0,0.0,The King Power Stadium,32056,Thomas Bramall,"Derek Eaton, Steven Meredith",Peter Bankes,Lee Mason,Adrian Holmes
187,21/01/2023,15:00,"""Soton""",A Villa,0,1,[],[77],36.5,63.5,8.0,16.0,5.0,5.0,2.0,8.0,1.0,3.0,70.8,80.6,1.0,1.0,2.0,2.0,3.0,0.0,44.0,47.4,62.2,37.8,4.0,5.0,19.0,9.0,9.0,19.0,1.0,2.0,0.0,0.0,"""St. Marys Stadium""",30158,Michael Salisbury,"Dan Robathan, Daniel Cook",Keith Stroud,Simon Hooper,Richard West
188,21/01/2023,15:00,West Ham,Everton,2,0,"[34, 41]",[],32.2,67.8,11.0,5.0,4.0,2.0,3.0,1.0,4.0,2.0,79.5,87.7,2.0,0.0,4.0,9.0,1.0,2.0,52.9,52.6,48.6,51.4,2.0,2.0,9.0,6.0,5.0,9.0,1.0,1.0,0.0,0.0,London Stadium,62470,Stuart Attwell,"James Mainwaring, Darren Cann",Dean Whitestone,Andre Marriner,Adam Nunn
189,21/01/2023,17:30,C Palace,Newcastle,0,0,[],[],39.2,60.8,6.0,16.0,1.0,7.0,1.0,7.0,4.0,2.0,67.1,79.1,0.0,2.0,3.0,15.0,0.0,1.0,58.6,47.4,47.4,52.6,7.0,1.0,13.0,7.0,7.0,13.0,4.0,2.0,0.0,0.0,Selhurst Park,25350,Craig Pawson,"Marc Perry, Scott Ledger",Anthony Taylor,Jarred Gillet,Gary Beswick
190,19/01/2023,20:00,Man City,Tottenham,4,2,"[51, 53, 63, 90]","[44, 45]",57.9,42.1,16.0,9.0,6.0,3.0,5.0,4.0,5.0,2.0,87.7,83.0,3.0,1.0,8.0,3.0,0.0,1.0,73.3,56.3,50.0,50.0,1.0,2.0,10.0,14.0,13.0,9.0,1.0,2.0,0.0,0.0,Etihad Stadium,53088,Simon Hooper,"Edward Smart, Adrian Holmes",David Coote,Darren England,Matt Wilkes
191,18/01/2023,20:00,C Palace,Man Utd,1,1,[90],[43],39.4,60.6,10.0,15.0,5.0,4.0,3.0,8.0,2.0,3.0,73.7,81.3,0.0,2.0,3.0,3.0,0.0,0.0,45.8,56.3,59.1,40.9,3.0,4.0,9.0,10.0,10.0,8.0,1.0,2.0,0.0,0.0,Selhurst Park,23343,Robert Jones,"Nicholas Hopton, Adam Nunn",Stuart Attwell,Neil Swarbrick,Neil Davies
192,15/01/2023,14:00,Chelsea,C Palace,1,0,[64],[],62.5,37.5,15.0,10.0,5.0,5.0,5.0,2.0,5.0,3.0,84.6,74.3,3.0,0.0,11.0,7.0,3.0,1.0,54.5,45.8,66.0,34.0,5.0,4.0,10.0,17.0,17.0,10.0,2.0,5.0,0.0,0.0,Stamford Bridge,40075,Peter Bankes,"Nick Greenhalgh, Edward Smart",Darren Bond,Michael Salisbury,Simon Long
193,15/01/2023,14:00,Newcastle,Fulham,1,0,[89],[],62.3,37.7,20.0,5.0,5.0,0.0,7.0,4.0,8.0,1.0,82.2,70.0,2.0,0.0,10.0,5.0,2.0,3.0,72.2,58.8,46.2,53.8,0.0,4.0,6.0,14.0,12.0,5.0,1.0,3.0,0.0,0.0,"""St James Park",52247,Robert Jones,"Ian Hussin, Lee Betts",Graham Scott,Mike Dean,Adrian Holmes
194,15/01/2023,16:30,Tottenham,Arsenal,0,2,[],"[14, 36]",50.6,49.4,17.0,14.0,7.0,5.0,4.0,5.0,6.0,4.0,82.6,84.2,2.0,2.0,4.0,3.0,1.0,2.0,64.7,61.5,62.9,37.1,4.0,7.0,16.0,15.0,13.0,16.0,4.0,2.0,0.0,0.0,Tottenham Hotspur Stadium,61870,Craig Pawson,"Scott Ledger, Marc Perry",Darren England,Paul Tierney,Constantine Hatzidakis
195,14/01/2023,24:30,Man Utd,Man City,2,1,"[78, 82]",[60],29.4,70.6,8.0,5.0,4.0,1.0,1.0,2.0,3.0,2.0,74.2,89.3,4.0,1.0,1.0,2.0,6.0,2.0,53.3,16.7,47.4,52.6,0.0,1.0,15.0,5.0,5.0,15.0,3.0,0.0,0.0,0.0,Old Trafford,75546,Stuart Attwell,"Gary Beswick, Darren Cann",Robert Jones,Michael Oliver,Nicholas Hopton
196,14/01/2023,15:00,Brighton,Liverpool,3,0,"[46, 53, 81]",[],60.8,39.2,16.0,6.0,9.0,2.0,3.0,3.0,4.0,1.0,88.2,83.3,2.0,2.0,7.0,1.0,4.0,2.0,56.3,63.2,58.3,41.7,2.0,5.0,9.0,15.0,14.0,9.0,1.0,3.0,0.0,0.0,Amex Stadium,31645,Darren England,"Wade Smith, Dan Robathan",Tim Robinson,Neil Swarbrick,Timothy Wood
197,14/01/2023,15:00,Everton,"""Soton""",1,2,[39],"[46, 78]",52.2,47.8,12.0,13.0,4.0,5.0,5.0,2.0,3.0,6.0,73.4,70.7,1.0,1.0,6.0,4.0,3.0,2.0,60.0,66.7,44.7,55.3,3.0,3.0,7.0,18.0,17.0,6.0,0.0,3.0,0.0,0.0,Goodison Park,39305,John Brooks,"Adam Nunn, James Mainwaring",Graham Scott,Lee Mason,Stuart Burt
198,14/01/2023,15:00,N Forest,Leicester,2,0,"[56, 84]",[],38.8,61.2,15.0,6.0,5.0,1.0,4.0,3.0,6.0,2.0,75.4,82.6,3.0,2.0,3.0,5.0,2.0,1.0,42.9,58.3,54.2,45.8,1.0,3.0,11.0,12.0,11.0,11.0,1.0,2.0,0.0,0.0,The City Ground,29301,Paul Tierney,"Constantine Hatzidakis, Neil Davies",Samuel Barrott,Peter Bankes,Nick Greenhalgh
199,14/01/2023,15:00,Wolves,West Ham,1,0,[48],[],58.5,41.5,17.0,16.0,4.0,4.0,6.0,5.0,7.0,7.0,83.9,78.0,0.0,0.0,4.0,3.0,4.0,1.0,60.0,36.4,45.7,54.3,3.0,3.0,10.0,7.0,7.0,10.0,0.0,2.0,0.0,0.0,Molineux,31511,Simon Hooper,"Mark Scholes, Adrian Holmes",Craig Pawson,David Coote,Richard West
200,14/01/2023,17:30,Brentford,"""Bmouth""",2,0,"[39, 75]",[],49.9,50.1,12.0,7.0,4.0,2.0,7.0,3.0,1.0,2.0,74.4,77.7,0.0,0.0,5.0,3.0,2.0,1.0,55.0,57.9,47.4,52.6,2.0,2.0,5.0,9.0,9.0,5.0,1.0,1.0,0.0,0.0,Gtech Community Stadium,17031,Jarred Gillet,"Harry Lennard, Simon Long",Andy Madley,Andre Marriner,Simon Bennett
201,13/01/2023,20:00,A Villa,Leeds,2,1,"[3, 64]",[83],53.4,46.6,11.0,16.0,5.0,4.0,4.0,4.0,2.0,8.0,72.7,69.5,1.0,3.0,0.0,11.0,2.0,5.0,46.4,51.9,59.3,40.7,2.0,3.0,12.0,18.0,18.0,12.0,2.0,2.0,0.0,0.0,Villa Park,42008,Michael Oliver,"Simon Bennett, Stuart Burt",Jarred Gillet,Andy Madley,Lee Betts
202,12/01/2023,20:00,Fulham,Chelsea,2,1,"[25, 73]",[47],47.4,52.6,8.0,20.0,3.0,10.0,3.0,3.0,2.0,7.0,80.6,81.6,1.0,3.0,5.0,7.0,3.0,3.0,54.5,61.1,66.7,33.3,9.0,1.0,12.0,16.0,16.0,12.0,4.0,3.0,0.0,1.0,Craven Cottage,24460,David Coote,"Nicholas Hopton, Lee Betts",Stuart Attwell,John Brooks,Natalie Aspinall
203,5/01/2023,20:00,Chelsea,Man City,0,1,[],[63],47.7,52.3,8.0,12.0,2.0,3.0,3.0,6.0,3.0,3.0,85.2,89.5,0.0,3.0,3.0,2.0,2.0,1.0,39.3,68.4,40.0,60.0,2.0,2.0,9.0,9.0,9.0,9.0,2.0,0.0,0.0,0.0,Stamford Bridge,39998,Paul Tierney,"Neil Davies, Constantine Hatzidakis",Robert Jones,Michael Salisbury,Adam Nunn
204,4/01/2023,19:30,"""Soton""",N Forest,0,1,[],[27],62.5,37.5,8.0,11.0,0.0,1.0,6.0,9.0,2.0,1.0,78.0,63.6,1.0,2.0,6.0,2.0,1.0,0.0,50.0,50.0,45.5,54.5,0.0,0.0,14.0,17.0,17.0,14.0,2.0,2.0,0.0,0.0,"""St. Marys Stadium""",30150,Thomas Bramall,"Bhupinder Gill, Marc Perry",John Brooks,Lee Mason,Darren Cann
205,4/01/2023,19:45,Leeds,West Ham,2,2,"[27, 70]","[45, 46]",63.3,36.7,14.0,15.0,6.0,2.0,6.0,11.0,2.0,2.0,79.4,62.5,1.0,0.0,8.0,1.0,3.0,3.0,68.4,47.4,47.9,52.1,0.0,3.0,11.0,18.0,18.0,11.0,3.0,1.0,0.0,0.0,Elland Road,36173,David Coote,"Timothy Wood, Nicholas Hopton",Peter Bankes,Paul Tierney,Dan Robathan
206,4/01/2023,20:00,A Villa,Wolves,1,1,[78],[12],55.9,44.1,13.0,10.0,4.0,3.0,3.0,4.0,6.0,3.0,87.6,83.8,2.0,0.0,7.0,8.0,1.0,4.0,45.5,58.6,40.9,59.1,2.0,2.0,6.0,12.0,12.0,5.0,1.0,3.0,0.0,0.0,Villa Park,39978,Jarred Gillet,"James Mainwaring, Adam Nunn",Andy Madley,Simon Hooper,Simon Bennett
207,4/01/2023,20:00,C Palace,Tottenham,0,4,[],"[48, 53, 68, 72]",46.7,53.3,19.0,14.0,4.0,6.0,9.0,3.0,6.0,5.0,82.0,86.2,0.0,2.0,10.0,4.0,1.0,2.0,59.1,63.6,29.6,70.4,2.0,4.0,11.0,8.0,8.0,10.0,1.0,2.0,0.0,0.0,Selhurst Park,25132,Michael Oliver,"Stuart Burt, Scott Ledger",Graham Scott,Mike Dean,Gary Beswick
208,3/01/2023,19:45,Arsenal,Newcastle,0,0,[],[],66.8,33.2,17.0,8.0,4.0,1.0,8.0,5.0,5.0,2.0,85.8,71.5,0.0,2.0,5.0,5.0,1.0,4.0,61.5,69.6,42.9,57.1,1.0,4.0,10.0,16.0,16.0,10.0,4.0,5.0,0.0,0.0,Emirates Stadium,60319,Andy Madley,"Ian Hussin, Lee Betts",Jarred Gillet,Stuart Attwell,Wade Smith
209,3/01/2023,19:45,Everton,Brighton,1,4,[90],"[14, 51, 54, 57]",48.9,51.1,10.0,19.0,4.0,8.0,5.0,6.0,1.0,5.0,87.7,85.4,0.0,2.0,5.0,2.0,1.0,0.0,62.5,66.7,23.5,76.5,4.0,3.0,8.0,10.0,10.0,8.0,3.0,1.0,0.0,0.0,Goodison Park.,,Andre Marriner,"Natalie Aspinall, Simon Long",David Webb,Michael Oliver,Derek Eaton
210,3/01/2023,19:45,Leicester,Fulham,0,1,[],[17],61.4,38.6,15.0,11.0,6.0,2.0,6.0,7.0,3.0,2.0,81.8,75.4,3.0,2.0,6.0,3.0,0.0,1.0,82.4,61.5,56.5,43.5,1.0,6.0,12.0,11.0,11.0,12.0,2.0,6.0,0.0,0.0,The King Power Stadium,30813,Darren Bond,"Daniel Cook, Dan Robathan",Darren England,Robert Jones,Edward Smart
211,3/01/2023,20:00,Man Utd,"""Bmouth""",3,0,"[23, 49, 86]",[],58.5,41.5,18.0,7.0,6.0,4.0,6.0,2.0,6.0,1.0,85.5,79.1,4.0,1.0,6.0,5.0,0.0,2.0,66.7,33.3,40.0,60.0,4.0,3.0,13.0,7.0,7.0,13.0,0.0,3.0,0.0,0.0,Old Trafford,73322,Michael Salisbury,"Adrian Holmes, Steven Meredith",David Coote,Craig Pawson,Richard West
212,2/01/2023,17:30,Brentford,Liverpool,3,1,"[19, 42, 84]",[50],27.0,73.0,10.0,16.0,7.0,6.0,2.0,3.0,1.0,7.0,49.8,83.3,1.0,3.0,4.0,9.0,7.0,4.0,41.2,55.6,48.4,51.6,4.0,5.0,5.0,8.0,8.0,4.0,1.0,3.0,0.0,0.0,Gtech Community Stadium,17163,Stuart Attwell,"Darren Cann, Harry Lennard",Simon Hooper,Darren England,Mark Scholes
213,1/01/2023,14:00,Tottenham,A Villa,0,2,[],"[50, 73]",59.3,40.7,6.0,13.0,2.0,4.0,2.0,4.0,2.0,5.0,86.0,79.7,1.0,1.0,5.0,3.0,1.0,0.0,57.1,50.0,58.8,41.2,2.0,1.0,15.0,10.0,9.0,15.0,4.0,3.0,0.0,0.0,Tottenham Hotspur Stadium,61651,John Brooks,"Neil Davies, Constantine Hatzidakis",Anthony Taylor,Jarred Gillet,Steven Meredith
214,1/01/2023,16:30,N Forest,Chelsea,1,1,[63],[16],27.7,72.3,12.0,7.0,5.0,2.0,4.0,2.0,3.0,3.0,76.6,89.4,0.0,1.0,1.0,2.0,2.0,2.0,55.6,56.3,46.2,53.8,1.0,4.0,16.0,14.0,14.0,16.0,2.0,2.0,0.0,0.0,The City Ground,29229,Peter Bankes,"Nick Greenhalgh, Edward Smart",Graham Scott,Andre Marriner,Richard West
215,31/12/2022,24:30,Wolves,Man Utd,0,1,[],[76],45.7,54.3,10.0,16.0,3.0,6.0,1.0,5.0,6.0,5.0,76.4,81.2,0.0,1.0,7.0,5.0,1.0,2.0,37.5,29.4,41.2,58.8,6.0,3.0,11.0,11.0,10.0,11.0,1.0,3.0,0.0,0.0,Molineux,31658,Robert Jones,"Lee Betts, Ian Hussin",Thomas Bramall,Darren England,Harry Lennard
216,31/12/2022,15:00,"""Bmouth""",C Palace,0,2,[],"[19, 36]",58.9,41.1,6.0,15.0,2.0,6.0,3.0,4.0,1.0,5.0,75.2,68.8,0.0,2.0,2.0,7.0,1.0,1.0,58.8,56.7,52.0,48.0,4.0,2.0,17.0,11.0,11.0,17.0,4.0,1.0,0.0,0.0,Vitality Stadium,9972,Andre Marriner,"Natalie Aspinall, Simon Long",Sam Allison,Peter Bankes,Nick Greenhalgh
217,31/12/2022,15:00,Fulham,"""Soton""",2,1,"[32, 88]",[56],62.5,37.5,8.0,9.0,2.0,3.0,5.0,4.0,1.0,2.0,80.1,65.5,1.0,1.0,4.0,4.0,1.0,0.0,52.6,66.7,40.6,59.4,2.0,1.0,8.0,13.0,11.0,6.0,0.0,1.0,0.0,0.0,Craven Cottage,24344,Graham Scott,"Derek Eaton, Wade Smith",Darren Bond,David Coote,Daniel Cook
218,31/12/2022,15:00,Man City,Everton,1,1,[24],[64],73.7,26.3,16.0,2.0,3.0,1.0,6.0,0.0,7.0,1.0,90.2,77.7,4.0,0.0,7.0,1.0,3.0,2.0,53.8,53.8,56.3,43.8,0.0,2.0,13.0,14.0,14.0,12.0,3.0,4.0,0.0,0.0,Etihad Stadium,53444,Andy Madley,"Timothy Wood, Simon Bennett",Josh Smith,Lee Mason,Nicholas Hopton
219,31/12/2022,15:00,Newcastle,Leeds,0,0,[],[],59.0,41.0,16.0,8.0,5.0,1.0,9.0,3.0,2.0,4.0,77.3,63.6,7.0,0.0,9.0,3.0,3.0,0.0,50.0,56.3,55.6,44.4,1.0,5.0,13.0,19.0,19.0,11.0,3.0,5.0,0.0,0.0,"""St James Park",52211,Simon Hooper,"Adrian Holmes, Mark Scholes",Craig Pawson,Michael Salisbury,James Mainwaring
220,31/12/2022,17:30,Brighton,Arsenal,2,4,"[65, 77]","[2, 39, 47, 71]",67.8,32.2,9.0,14.0,5.0,7.0,2.0,3.0,2.0,4.0,88.3,72.6,1.0,2.0,7.0,4.0,5.0,0.0,50.0,47.4,60.0,40.0,3.0,3.0,7.0,11.0,10.0,6.0,3.0,3.0,0.0,0.0,Amex Stadium,31647,Anthony Taylor,"Adam Nunn, Gary Beswick",Jarred Gillet,Paul Tierney,Constantine Hatzidakis
221,30/12/2022,19:45,West Ham,Brentford,0,2,[],"[18, 43]",63.1,36.9,20.0,9.0,5.0,6.0,9.0,2.0,6.0,1.0,86.5,75.0,0.0,1.0,8.0,1.0,0.0,0.0,41.7,50.0,54.8,45.2,4.0,5.0,9.0,5.0,5.0,9.0,1.0,0.0,0.0,0.0,London Stadium,62467,Darren England,"James Mainwaring, Steven Meredith",David Coote,John Brooks,Simon Long
222,30/12/2022,20:00,Liverpool,Leicester,2,1,"[38, 45]",[4],57.0,43.0,21.0,7.0,5.0,2.0,10.0,3.0,6.0,2.0,84.4,78.6,3.0,3.0,4.0,5.0,2.0,5.0,66.7,35.7,46.7,53.3,1.0,5.0,8.0,15.0,15.0,8.0,0.0,1.0,0.0,0.0,Anfield,53343,Craig Pawson,"Marc Perry, Scott Ledger",Andy Madley,Paul Tierney,Natalie Aspinall
223,28/12/2022,20:00,Leeds,Man City,1,3,[73],"[45, 51, 64]",31.0,69.0,9.0,26.0,1.0,9.0,4.0,12.0,4.0,5.0,73.3,87.5,0.0,6.0,3.0,5.0,0.0,1.0,46.2,53.8,41.7,58.3,6.0,0.0,11.0,14.0,14.0,11.0,3.0,3.0,0.0,0.0,Elland Road,36889,Stuart Attwell,"Darren Cann, Harry Lennard",Michael Salisbury,Jarred Gillet,Marc Perry
224,27/12/2022,17:30,Chelsea,"""Bmouth""",2,0,"[16, 24]",[],60.3,39.7,15.0,9.0,5.0,4.0,7.0,4.0,3.0,1.0,88.3,81.2,2.0,0.0,6.0,8.0,3.0,0.0,58.8,64.7,42.1,57.9,4.0,3.0,8.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,Stamford Bridge,40046,Simon Hooper,"Mark Scholes, Adrian Holmes",Thomas Bramall,David Coote,Constantine Hatzidakis
225,27/12/2022,20:00,Man Utd,N Forest,3,0,"[19, 22, 87]",[],65.8,34.2,17.0,8.0,8.0,3.0,3.0,3.0,6.0,2.0,87.0,71.3,3.0,0.0,9.0,9.0,1.0,2.0,50.0,64.7,53.8,46.2,3.0,5.0,13.0,4.0,4.0,13.0,3.0,1.0,0.0,0.0,Old Trafford,73608,Anthony Taylor,"Derek Eaton, Scott Ledger",Jeremy Simpson,Andy Madley,Nick Greenhalgh
226,26/12/2022,24:30,Brentford,Tottenham,2,2,"[15, 54]","[65, 71]",39.1,60.9,9.0,15.0,5.0,8.0,3.0,2.0,1.0,5.0,63.6,81.8,2.0,0.0,6.0,5.0,1.0,5.0,25.0,44.4,33.3,66.7,6.0,3.0,11.0,10.0,10.0,10.0,3.0,1.0,0.0,0.0,Gtech Community Stadium,17137,David Coote,"Timothy Wood, Nicholas Hopton",Gavin Ward,Stuart Attwell,Harry Lennard
227,26/12/2022,15:00,C Palace,Fulham,0,3,[],"[31, 71, 80]",36.2,63.8,4.0,23.0,0.0,11.0,3.0,6.0,1.0,6.0,74.5,85.8,0.0,2.0,1.0,8.0,1.0,2.0,73.3,56.3,28.6,71.4,7.0,0.0,12.0,15.0,15.0,11.0,0.0,0.0,2.0,0.0,Selhurst Park,25176,Andy Madley,"Steven Meredith, Marc Perry",John Busby,Mike Dean,Richard West
228,26/12/2022,15:00,Everton,Wolves,1,2,[7],"[22, 90]",58.8,41.2,12.0,7.0,6.0,4.0,4.0,2.0,2.0,1.0,84.8,75.5,2.0,1.0,2.0,2.0,1.0,2.0,76.5,63.2,50.0,50.0,2.0,4.0,9.0,22.0,21.0,9.0,1.0,6.0,0.0,0.0,Goodison Park,39252,Craig Pawson,"Daniel Cook, Dan Robathan",Anthony Taylor,Andre Marriner,Derek Eaton
229,26/12/2022,15:00,Leicester,Newcastle,0,3,[],"[3, 7, 32]",60.1,39.9,8.0,12.0,2.0,5.0,2.0,4.0,4.0,3.0,82.1,74.2,0.0,2.0,5.0,5.0,3.0,1.0,66.7,58.3,36.7,63.3,2.0,2.0,9.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,The King Power Stadium,32185,Jarred Gillet,"Neil Davies, Simon Long",Samuel Barrott,Peter Bankes,Edward Smart
230,26/12/2022,15:00,"""Soton""",Brighton,1,3,[73],"[14, 35, 56]",33.6,66.4,14.0,7.0,4.0,4.0,7.0,2.0,3.0,1.0,77.2,86.8,0.0,1.0,4.0,2.0,0.0,1.0,62.5,38.1,45.2,54.8,2.0,3.0,9.0,10.0,9.0,9.0,1.0,2.0,0.0,0.0,"""St. Marys Stadium""",31010,Robert Jones,"Lee Betts, Ian Hussin",Dean Whitestone,Michael Salisbury,Scott Ledger
231,26/12/2022,17:30,A Villa,Liverpool,1,3,[59],"[5, 37, 81]",48.1,51.9,12.0,16.0,6.0,9.0,3.0,6.0,3.0,1.0,80.9,81.7,3.0,5.0,0.0,6.0,3.0,3.0,25.0,36.8,42.9,57.1,6.0,5.0,7.0,12.0,11.0,6.0,0.0,0.0,0.0,0.0,Villa Park,42085,Paul Tierney,"James Mainwaring, Constantine Hatzidakis",Thomas Bramall,Simon Hooper,Wade Smith
232,26/12/2022,20:00,Arsenal,West Ham,3,1,"[53, 58, 69]",[27],66.5,33.5,16.0,8.0,5.0,4.0,6.0,4.0,5.0,0.0,89.5,75.5,3.0,0.0,7.0,5.0,3.0,0.0,66.7,50.0,48.4,51.6,3.0,2.0,13.0,17.0,17.0,13.0,0.0,2.0,0.0,0.0,Emirates Stadium,60125,Michael Oliver,"Simon Bennett, Stuart Burt",Graham Scott,Darren England,Darren Cann
233,13/11/2022,14:00,Brighton,A Villa,1,2,[1],"[20, 54]",65.1,34.9,7.0,8.0,2.0,2.0,1.0,3.0,4.0,3.0,86.3,72.0,1.0,0.0,11.0,4.0,3.0,1.0,42.9,52.2,55.6,44.4,0.0,1.0,14.0,11.0,11.0,14.0,2.0,7.0,0.0,0.0,Amex Stadium,31581,Chris Kavanagh,"Dan Robathan, Daniel Cook",Graham Scott,Jarred Gillet,James Mainwaring
